tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment
5.70E+17,negative,1,Cancelled Flight,0.3503,United,,czamkoff,,0, @ united you should spend all of the money you take for our tickets and update your planes !  Each flight has a maintenance issue !  !  ! ,,2/22/2015 8:10,,,0
5.69E+17,negative,1,Late Flight,1,US Airways,,daroberts1,,0," @ USAirways delayed in philly since 130, sitting onTarmac since 8pm flight 1881 plz contact donaldaroberts1 @ gmail . com","[39.87414053, -75.25236332]",2/21/2015 19:22,"Virginia Beach, Virginia",Eastern Time (US & Canada),0
5.69E+17,negative,1,Flight Attendant Complaints,0.6568,United,,D4Duskes,,0, @ united who compensates is for the delays caused by the fact that you do not have enough flight attendants ?  ?  ,,2/21/2015 19:33,Montreal,Eastern Time (US & Canada),0
5.70E+17,neutral,0.6855,,0,American,,Steponme,,0," @ AmericanAir we then had to deplane, and change planes . ","[32.91792297, -97.00367737]",2/23/2015 23:02,"Moore, OK & Woodway, TX",Central Time (US & Canada),1
5.68E+17,neutral,0.6351,,0,US Airways,,akobilarov,,0, @ USAirways How long does it take to receive ticket  #  from  @ AmericanAir for itin booked via  on US flights ? ,,2/18/2015 6:24,South Carolina,Eastern Time (US & Canada),1
5.68E+17,neutral,0.6611,,0,United,,michaelassenza,,0, @ united returned from vacation  +  went to luggage services .  Golf bag was presented in clear wrap that could ' ve been used in the first place . ,,2/17/2015 19:49,New York City ,Quito,1
5.70E+17,positive,0.7004,,,Southwest,,PiersonStone,,0," @ SouthwestAir never mind, I moved my flight to tomorrow .  Thanks for the help ! ",,2/24/2015 10:45,,Central Time (US & Canada),1
5.69E+17,negative,1,Customer Service Issue,0.6581,US Airways,,CLChicosky,,0," @ USAirways see ?  No response ?  Obviously you think this ""service"" is acceptable .   # customerservicefail",,2/20/2015 10:52,,,0
5.68E+17,positive,1,,,Virgin America,,GeorgettePierre,,0, @ VirginAmerica thank you,,2/18/2015 19:07,your third eye...,Eastern Time (US & Canada),1
5.69E+17,negative,1,Late Flight,0.6289,US Airways,,FalconjcJohn,,0," @ USAirways  @ usairways  - Really ?  U land me in Philly 1 . 5 hours before my flight, wait 1 . 5 hours behind a plane you got stuck,",,2/21/2015 18:37,,,0
5.68E+17,neutral,1,,,United,,ghidinelli,,0, @ united there are at least 3 of us on UA1564 at ORD waiting to deplane to catch UA4232 to CLT .  Any chance of waiting to last second for us ? ,"[41.98084325, -87.90939435]",2/18/2015 15:34,"San Francisco, California",Pacific Time (US & Canada),1
5.69E+17,negative,1,Customer Service Issue,1,US Airways,,goodtydings,,0, @ USAirways I have tried calling 3 times the past 3 days and I keep getting told to call back .  SOMEONE PLEASE HELP ME,,2/20/2015 11:18,this must be the place,Central Time (US & Canada),0
5.70E+17,negative,1,Lost Luggage,0.366,United,,jalvich,,0," @ united the proper response :  sorry for your wait, what flight  #  were you on so we can look into the issue .  That is how  @ Delta would handle . ",,2/23/2015 16:36,,Eastern Time (US & Canada),0
5.70E+17,neutral,1,,,American,,Mcoltro,,1, @ AmericanAir 901  # Miami to  # Rio to participate at  @ RCM_Oficial representing  @ CisnerosMedia  # yourstoryhere,,2/22/2015 17:21,Seat 4B,Eastern Time (US & Canada),1
5.68E+17,neutral,1,,,Virgin America,,RyScanlon,,0," @ VirginAmerica Dear Virgin customer, while you are stranded in SF for 3 days  &   $ 1000cost -  we will do the very least we can to accommodate you ! ",,2/17/2015 12:42,,Atlantic Time (Canada),1
5.68E+17,negative,0.7044,Can't Tell,0.3771,United,,elisanader,,0, @ united  why is it so hard to add in meal preferences AFTER I booked tickets ?  I forgot to do it  &  it is now impossible !  I even called . ,,2/18/2015 9:22,D.C.ish ,Eastern Time (US & Canada),0
5.68E+17,neutral,0.6327,,0,United,,christruncer,,0," @ united no, I had to leave for work .  Would have not been possible .  So I would love to have this replaced now",,2/17/2015 16:11,Washington DC,Eastern Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,ChrisClark09,,2, @ USAirways website isnt working and I cant talk to any1 on the phone to check flight status out of dfw .  Roads are awful and cant get there,,2/23/2015 8:18,Mentor/Columbus,Eastern Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,1,American,,JaJillian,,0, @ AmericanAir the flight I am trying to change is in 4 hours and I have been trying to reach an agent for 72 now .  THIS IS UNBELIEVABLE . ,"[34.10909961, -118.32361693]",2/23/2015 8:54,"New York, NY",Eastern Time (US & Canada),0
5.68E+17,neutral,1,,,Southwest,,JoshPishPosh,,0, @ SouthwestAir  Southwest is currently awaiting government approval for this route .  Do we know when it will be official ? ,,2/18/2015 8:41,"Sacramento, CA",,1
5.69E+17,positive,1,,,Southwest,,beefsnout,,0, @ southwestair SWEET !  !  !  Glad to hear it .  I will keep you guys in mind next time ! ,,2/20/2015 5:21,"Reno, NV, USA, Earth, Sol",Pacific Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,1,American,,richardgru,,0, @ AmericanAir Sorry that is a sad answer a fully refundable first fare and no response in 6 weeks  !  No more AA in my future  ! ,,2/24/2015 3:52,,,0
5.68E+17,positive,1,,,United,,KP_Pearl,,0, @ united So far so good .  Just stepped down in Denver .  Next Stop Portland ! ,,2/19/2015 8:36,"New York, NY",Central Time (US & Canada),1
5.70E+17,negative,1,Can't Tell,0.6726,Delta,,arianneoo1991,,0, @ JetBlue is so sloooooow today,,2/23/2015 1:54,Puerto Rico,,0
5.70E+17,negative,1,Customer Service Issue,0.3395,US Airways,,tjelke,,0, @ USAirways no I am trying to get on a plane from Phx to RNO and the gate is saying the flight was downgraded . ,,2/23/2015 14:16,"Miami, Florida, USA",Eastern Time (US & Canada),0
5.69E+17,negative,0.6688,Late Flight,0.6688,Delta,,JohnFMacky,,0, @ JetBlue how about an update on flight 475 leaving tf green delayed,,2/22/2015 4:49,,Eastern Time (US & Canada),0
5.69E+17,neutral,1,,,US Airways,,Allisonjones704,,0," @ USAirways but it is not their fault, because their policy says they at least got us to our destination .  Really ? ",,2/19/2015 19:02,,,1
5.69E+17,negative,1,Flight Booking Problems,1,Southwest,,vdeshp2,,0, @ SouthwestAir unable to book travel right now on the website or through the app .  Help ! ,"[37.78915629, -122.4148408]",2/19/2015 23:30,San Francisco,Arizona,0
5.68E+17,negative,1,Customer Service Issue,1,US Airways,,BokaLaBoca,,0, @ USAirways yeah you guys just told me to call the website that I booked from .  I booked on your website .  UNACCEPTABLE,"[0.0, 0.0]",2/18/2015 17:45,,Pacific Time (US & Canada),0
5.69E+17,neutral,0.6769,,,United,,c4pyro,,0, @ united Doesn ' t have to be same flight 2 and 2 will work also,,2/21/2015 19:33,,,1
5.70E+17,negative,1,Flight Booking Problems,0.7033,American,,nrosenb1,,0, @ AmericanAir  @ nrosenb1 It is not allowing me to book available seats,,2/23/2015 19:20,,,0
5.69E+17,neutral,0.6872,,0,US Airways,,welshlinds,,0, @ USAirways I left something on a recent flight today .  Who do I contact to retrieve it please ?  Thanks ! ,,2/20/2015 23:41,,,1
5.68E+17,neutral,1,,,Delta,,LindseyKelk,,0, @ JetBlue hi !  Is it possible to upgrade to a Mint seat on an already booked ticket ?  Thanks ! ,,2/18/2015 15:26,New York & LA,Eastern Time (US & Canada),1
5.70E+17,negative,1,Lost Luggage,0.6812,American,,Eleonora7,,0, @ AmericanAir thanks for reFlight Booking Problems me on a flight and then leaving my luggage in NYC .  Unbelievable . ,,2/23/2015 4:24,"New York, NY ",Eastern Time (US & Canada),0
5.68E+17,neutral,1,,,Delta,,brandongutman,,0, @ JetBlue Hi !  Does my upcoming flight 2168 from West Palm to HPN have Fly - Fi ? ,,2/17/2015 15:23,"New York, NY",Eastern Time (US & Canada),1
5.69E+17,negative,0.6336,Flight Booking Problems,0.3404,Southwest,,JuliaMooch1,,0, @ SouthwestAir what about for us that cant get to the states they are playing for the hunt ?  Any DestinationDragons tickets left ? Even just one,,2/20/2015 13:14,Boston,Eastern Time (US & Canada),0
5.68E+17,positive,1,,,Southwest,,laura_ying,,0, @ SouthwestAir finally got through .  Thanks ! ,,2/17/2015 11:06,"Houston, Texas",,1
5.70E+17,negative,1,Late Flight,0.6488,American,,Curyf,,0, @ AmericanAir AA919 flight attendant freaks out and leaves aircraft as passengers react to a 24h delay and cattle treatment .  Surreal ! ,,2/22/2015 17:21,Brasil,Brasilia,0
5.70E+17,negative,1,Late Flight,1,United,,JasonArbaugh,,0, @ united UA1731  -  Denver to Austin .  .  .   Still on the ground .  .  . ,,2/22/2015 20:33,,,0
5.70E+17,neutral,0.6291,,,United,,DABranco1,,0, @ united sitting in the middle for the first time  .  .  Hope it works out well,"[40.69450196, -74.1749219]",2/23/2015 5:06,,,1
5.68E+17,negative,1,Flight Attendant Complaints,1,US Airways,,sampleonephl,,0, @ USAirways it is be nice to take a flight and have some level of consistency  /  service from the flight attendants .  Quality control ?  ?  ? ,,2/17/2015 10:14,NYC,Central Time (US & Canada),0
5.70E+17,neutral,1,,,American,,derrekhull,,0,"I would like the 11c I originally tried for  @ AmericanAir  -  again, happy to pay the difference",,2/24/2015 5:41,Chicago,,1
5.69E+17,positive,1,,,US Airways,,tayyylorrrx0,,0, @ USAirways thank you for refunding me on my baggage  !  really appreciate it,,2/20/2015 4:28,NJ 973 | NC 910,Eastern Time (US & Canada),1
5.70E+17,negative,1,Late Flight,0.6976,US Airways,,ConstanceSCHERE,,0, @ USAirways 4914 from PHL to BGM .  I cannot believe this has happened 2x in under two weeks ! ,,2/23/2015 7:23,"Boston, MA",Atlantic Time (Canada),0
5.70E+17,neutral,0.6671,,0,American,,miajain,,0, @ AmericanAir Lost black wallet at  # DallasAirport . I was on flight 2208 to CLE . Would appreciate ur help .  Last I used it at  @ Starbucks on A20 . ,,2/23/2015 8:40,New York,Pacific Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,1,United,,Fire_Bilal,,0, @ united lol too little too Late Flight,,2/22/2015 18:12,"Iowa City, IA",Eastern Time (US & Canada),0
5.69E+17,negative,1,Late Flight,0.663,US Airways,,Allisonjones704,,0," @ USAirways 1st a Late Flight plane, then missing flight crew, then maintenance problems, gates switched 4 times .  You call this customer service ?  ? ",,2/19/2015 19:07,,,0
5.68E+17,negative,1,Flight Attendant Complaints,1,Delta,,CureFoodAllergy,,1," @ JetBlue our  # FoodAllergy community .  IF you want our continued loyalty, you need to do better than that .  Perhaps some training is in  ( 2 / 3 ) ",,2/18/2015 12:11,Boston,Eastern Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,0.3964,American,,kanne822,,0," @ AmericanAir while listening to a delay message on my phone, another delay message was coming in .  Get your shit together ! ",,2/23/2015 13:41,"Gilbert, AZ",Arizona,0
5.69E+17,neutral,0.6532,,0,Delta,,Suzanne_BeDell,,0, @ JetBlue thanks .  Can you change the music in the boarding gates ? ,"[42.36726898, -71.01512871]",2/21/2015 15:56,Boston,,1
5.70E+17,negative,0.6392,Bad Flight,0.3299,United,,PopsCutrona,,0, @ united considering it .  Currently gold on  @ delta .  Why should I make the jump for an upcoming flight from SFO to Singapore ? ,,2/22/2015 20:33,"San Francisco, Ca",Pacific Time (US & Canada),0
5.70E+17,negative,1,Late Flight,1,United,,CowboyPharmD,,0, @ united I was not asking for a full refund but delaying me 3 hours and giving no reason should be enough to give partial credit,,2/23/2015 11:05,Wherever I want to be ,Pacific Time (US & Canada),0
5.70E+17,negative,1,Cancelled Flight,1,American,,EricDoSomeGood,,0," @ AmericanAir Cancelled Flighted flights, now I am rerouted and have over 12 hrs of travel but you will bump paying customers for non revs .   # custserv",,2/23/2015 7:19,"Portland, Oregon",,0
5.70E+17,positive,1,,,Delta,,RosAnneZ111,,0," @ JetBlue flight from JFK - SFO was pure awesomeness .  Mint Class and Tim our attendant was the best !  Other airlines, take notes ! ",,2/23/2015 0:25,California,Arizona,1
5.69E+17,neutral,1,,,Delta,,BorjaAngoitia1,,0," @ JetBlue sorry for my misunderstanding of the term, but what does that exactly mean ? ",,2/19/2015 20:28,,,1
5.70E+17,negative,1,Flight Attendant Complaints,1,Delta,,davisesq212,,0, @ JetBlue is not this something YOU should do ?  !   Why should I tell your crew how to do their job ? ,,2/22/2015 7:33,New York City,Eastern Time (US & Canada),0
5.69E+17,positive,0.6686,,,Delta,,AdamJBerry,,1, @ JetBlue  @ amybruni  @ DIRECTTV but of course !   :  -  )   # bestdressed  # bluecarpet,,2/21/2015 12:18,Provincetown Ma,Eastern Time (US & Canada),1
5.68E+17,neutral,1,,,Virgin America,,LondonBrushCo,,0, @ virginamerica .  .  Can you help ?  Left my blazer in .  Kooples jacket bag at 3rd row second seat from right gate 36 T3 lax .  .  Flight to sfo,,2/19/2015 11:42,Global,Pacific Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,1,American,,BurkhalterTrvl,,0, @ AmericanAir I do not know who that may be .  I was also working from home .  Thanks for nothing . ,,2/23/2015 6:03,Southern Wisconsin,Central Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,1,American,,kanewaipmp,,0, @ AmericanAir waiting for you to pick up .  .  .  Coming up on 3 hours now .  .  .  ,,2/22/2015 18:42,"Frisco, TX",Central Time (US & Canada),0
5.69E+17,neutral,0.6698,,0,Delta,,wclsc59,,0, @ JetBlue will you please start offering more routes out of  @ triflight to more locations,,2/20/2015 10:12,johnson city tn,,1
5.69E+17,neutral,1,,,Southwest,,steph2118,,0, @ SouthwestAir Do you have childrens rates for flights ? ,,2/20/2015 22:26,"north bend, wa",,1
5.70E+17,positive,0.6551,,,Delta,,Fendog75,,0, @ JetBlue thanks great recap .  I would not have been able to sleep !   I was nervous the bad guy was getting away .  ・E・E・E・E,,2/24/2015 10:27,Canton MA,Eastern Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,0.3536,American,,AMoChapman,,0, @ AmericanAir my bags were checked through to Cancelled Flightled flight 362 .  When will they arrive in MKE ?  Not much help from grnd staff .  Havoc in DFW,,2/23/2015 15:28,'Straya',Sydney,0
5.70E+17,negative,1,Flight Booking Problems,0.6713,US Airways,,alec1289,,0, @ usairways I have been on hold for over an hour only b / c my CC miles are not showing up .  What a mediocre combo of cc  &  airline  # SwitchingBoth,,2/23/2015 18:31,Los Angeles,Pacific Time (US & Canada),0
5.70E+17,negative,1,Flight Attendant Complaints,1,United,,drr51664,,0, @ united employee = faceless .  do not throw them under the bus .  Starts with management .  I am almost a million miler and own my own company .  1 / 2,,2/22/2015 8:31,Central NJ,,0
5.70E+17,neutral,0.6655,,0,Southwest,,srsable7290,,0, @ SouthwestAir what is the status of the bag check area at FFL ? ,,2/24/2015 9:58,,Eastern Time (US & Canada),1
5.69E+17,negative,1,Cancelled Flight,1,United,,Mosborne13,,0, @ united I would appreciate an answer on why we were not alerted flight had been Cancelled Flighted until plane landed .    # showsomerespect,,2/19/2015 21:50,,Central Time (US & Canada),0
5.68E+17,negative,1,Cancelled Flight,0.6598,United,,SurveysOnTheGo,,0, @ United Airlines Cancelled Flights OC FLL  # flight today .   $ 700 to switch .  No notice no apology .  We are done flying  # UnitedAirlines . ,,2/17/2015 13:11,Costa Mesa,Pacific Time (US & Canada),0
5.70E+17,negative,0.6541,Can't Tell,0.3367,Delta,,AbeFroman,,18,"Just in case you needed confirmation that ""on fleek"" is dead  &  gone .  RT  @ JetBlue :  Our fleet ' s on fleek .  ",,2/23/2015 12:04,Sunny Cali by way of NYC,Pacific Time (US & Canada),0
5.70E+17,neutral,1,,,Virgin America,,wildcatdad,,0, @ VirginAmerica is your website ever coming back online ? ,,2/22/2015 11:13,,,1
5.69E+17,negative,1,Lost Luggage,1,US Airways,,AuroraBIZ,,0, @ USAirways hey folks where do you hide luggage when you Cancelled Flight a flight !  You have 100 very angry people with no luggage,,2/21/2015 18:55,"Boston, MA",Eastern Time (US & Canada),0
5.69E+17,positive,1,,,US Airways,,nanceebing,,0, @ USAirways Melinda in reservations in greensboro nc is an absolute jewel thank her for me she is amazing !  !  ! ,,2/20/2015 9:04,south beach/ LA / NC,Eastern Time (US & Canada),1
5.70E+17,neutral,1,,,United,,kevintgarner,,0," @ united Cancelled Flighted our flight, did not rebook us on added flight, now have to drive from a Denver to KC .  .  .  . thanks ! ",,2/24/2015 9:17,"Kansas City, MO",Central Time (US & Canada),1
5.68E+17,negative,1,Customer Service Issue,1,United,,bernardfparsons,,0, @ united JT the issue is with missed connections early gate closings and zero concern from customer service,,2/17/2015 13:57,"Ontario, Canada",Eastern Time (US & Canada),0
5.70E+17,negative,0.7,Can't Tell,0.3705,United,,2cJustice4all,,0," @ united  @ JMS2802  :  sure show a video of your outsourced favorite TIMCO, who has a knack for doing substandard maintenance work on aircraft . ",,2/23/2015 10:11,Chicago Illinois Crime.Inc,Central Time (US & Canada),0
5.70E+17,negative,1,Cancelled Flight,1,Southwest,,embenardos,,0," @ SouthwestAir were not too ""sincere"" when you Cancelled Flighted my flight and made me drive 17 hours to get home .  . ",,2/23/2015 12:09,・E｢New York・E｢,Eastern Time (US & Canada),0
5.70E+17,neutral,0.6739,,,American,,jjqb1,,0, @ AmericanAir These birds could fly to South America for example  # Argentina,,2/24/2015 9:49,,Buenos Aires,1
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,Danye33,,0, @ USAirways been on hold for 45 minutes .  Is there a better time to call ?  This is getting ridiculous,,2/23/2015 13:42,,Eastern Time (US & Canada),0
5.68E+17,neutral,0.6596,,0,United,,CWWMUK,,0," @ united No, not received any e - mails in either Inbox or junk / spam",,2/17/2015 11:24,North West of England,,1
5.69E+17,negative,1,Cancelled Flight,1,Delta,,Marc_keting,,0, @ JetBlue You already Cancelled Flightled the one b4 us to DCA,,2/21/2015 13:52,"Washington, DC",Eastern Time (US & Canada),0
5.69E+17,neutral,1,,,United,,jimccooper,,0, @ united I was able to get a seat on earlier flight sfo to ind .   Can you add me to 6pm ord to IND ? ,,2/21/2015 10:52,,Eastern Time (US & Canada),1
5.70E+17,negative,1,Late Flight,0.6383,United,,kevinfla3,,0, @ United well sitting on the ground  ' on time '  but waiting for a gate .  .  .  . again  # tiredofthis,,2/24/2015 9:54,,,0
5.70E+17,neutral,1,,,Delta,,fromtheleftseat,,0, @ JetBlue plan to repair its brand  via  @ WSJ,,2/23/2015 17:20,Phoenix AZ,Arizona,1
5.69E+17,negative,1,Flight Booking Problems,0.654,US Airways,,jednell,,0," @ USAirways OK, I guess the weather has been rough but I have been trying to sort out missing air - miles for days .  Any suggestions ? ",,2/22/2015 4:03,,,0
5.70E+17,neutral,0.6926,,,Delta,,dhp214,,0, @ JetBlue We are flight 1472 FFL to LGA .  Scheduled departure 8 : 15p . ,,2/22/2015 17:28,New York,Eastern Time (US & Canada),1
5.68E+17,negative,1,Lost Luggage,1,United,,zackintheusa,,0, @ united now you have lost my bags too .   At least nobody has done anything to help out .   This is absurd . ,,2/18/2015 12:27,"columbus, oh",Central Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,0.3725,United,,ATL_Attorney,,0, @ united Please follow FAA guidelines regarding bumping .  It is NOT acceptable to give a  $ 300 voucher for an  $ 800 fare when you have,,2/22/2015 7:54,"Atlanta, GA",Quito,0
5.69E+17,negative,1,Customer Service Issue,1,US Airways,,_G_Stevens,,0, @ USAirways I have been on hold for 75 minutes waiting to talk to someone about my flight tomorrow .  Is there another number to call ? ,,2/20/2015 22:07,NYC,Eastern Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,0.6625,American,,hellodukesy,,0," @ AmericanAir Need to change flight, but the CS  #  is telling me it cannot take my call .  Cannot change online .  Please help .  Flight is this week . ",,2/22/2015 20:52,San Francisco,Pacific Time (US & Canada),0
5.69E+17,negative,1,Late Flight,0.6522,US Airways,,courtnush,,0," @ USAirways Yes, it is February .  Bad weather happens every winter .  If you guys do not have the business sense to forecast that I am at a loss . ",,2/21/2015 12:03,"Downtown Phoenix (#dtphx), AZ",,0
5.69E+17,negative,1,Late Flight,1,United,,paulgomez99,,0, @ united how is it that my flight  # 3367 can arrive early and be delayed due to no gate being available .  We are now 20 min Late Flight on tarmac,,2/20/2015 18:40,,,0
5.70E+17,neutral,0.6753,,0,United,,allen_crawford,,0," @ united It was 3387 .  But we helped you with the weight issue, took your vouchers, and hopped on a  @ Delta flight instead .   # winwin",,2/22/2015 8:17,"Indianapolis, IN",Eastern Time (US & Canada),1
5.69E+17,negative,0.6976,Bad Flight,0.3573,United,,Matt_W_Scott,,0, @ united would be hard to be worse than last time but I am sure you will give it a shot,,2/19/2015 15:46,,Amsterdam,0
5.69E+17,negative,1,Customer Service Issue,1,US Airways,,kidchorusteach,,0, @ USAirways 45 minutes on hold no help,,2/20/2015 19:02,,Eastern Time (US & Canada),0
5.69E+17,negative,1,Cancelled Flight,0.6806,Southwest,,KojiFox,,0, @ SouthwestAir I do not want to be too whiny .  We accommodated several passengers whose earlier flight was Cancelled Flightled .  Our flight was very long . ,,2/19/2015 19:44,New York City,Eastern Time (US & Canada),0
5.68E+17,neutral,1,,,Southwest,,thirty_lives,,0, @ SouthwestAir My birthday is during  # DestinationDragons could I get tix ?  ?  ,,2/19/2015 7:13,ﾊ・E・Eｴ・Eoﾊ・E   ﾊ・Eﾇ・Eu,Eastern Time (US & Canada),1
5.68E+17,negative,1,Customer Service Issue,0.6776,US Airways,,michael_lepp,,1, @ USAirways It is the rude and arrogant gate personnel .  Uncalled for .  Unprofessional .   # theworst,,2/17/2015 13:57,"Charlotte, North Carolina",Quito,0
5.70E+17,negative,0.6947,Late Flight,0.6947,Delta,,DJCASTANEDA,,0, @ JetBlue all day,,2/22/2015 15:53,REVERE MA,Quito,0
5.70E+17,negative,1,Customer Service Issue,0.6703,United,,nydia376,,0, @ united beginning of Feb I called United they said they would send another voucher by mail .  Never got anything .   # tiredofwaiting,,2/24/2015 10:48,USA,,0
5.68E+17,positive,1,,,Southwest,,floridacarolina,,0," @ SouthwestAir really appreciate the follow up, I always fly with you all for a reason ! ",,2/17/2015 15:23,"Nashville, TN",Central Time (US & Canada),1
5.70E+17,positive,1,,,United,,rhettmcpeake,,0, @ united and to add to my earlier tweet .  This was my daughters 5th Bday present .  Thank you for the hard work and making it happen . ,,2/22/2015 15:29,Pittsburgh ,,1
5.70E+17,positive,1,,,United,,KapuriaMd,,0, @ united worked out after all .  Thanks for your immediate reply !  ! ,,2/22/2015 8:19,,,1
5.70E+17,negative,1,Customer Service Issue,0.6683,US Airways,,BrianWadeRoach,,0," @ USAirways CLT, please send more than one cust svc rep to your cust svc counter to assist a line out the door .  ",,2/22/2015 18:46,"Celina, TX",Central Time (US & Canada),0
5.70E+17,negative,1,Bad Flight,0.6954,American,,kathyjazztx,,0, @ AmericanAir  -  cluster continues - still on connecting instead of direct .  . bag charged and seats not together .   # shafted,,2/23/2015 17:32,,,0
5.69E+17,negative,1,Customer Service Issue,1,United,,jenkulp,,0," @ united employees are the angriest, angst - iest group of people anywhere  ( except for Tasha at check - in at IAH .  )   @ dad_or_alive",,2/21/2015 11:39,"Washington, DC",,0
5.70E+17,negative,1,Lost Luggage,0.6916,American,,cloop87,,0, @ AmericanAir my understanding is they were able and did for many other flights but chose not to for this one . ,,2/22/2015 19:02,"New York, NY",Eastern Time (US & Canada),0
5.68E+17,positive,1,,,Delta,,AnthonysEdits,,0, @ JetBlue I love you,,2/19/2015 10:08,・E・E・E・Eｸ・E || 4/5 || ・E・E・E・Eｸ・E,Eastern Time (US & Canada),1
5.69E+17,negative,0.6586,Customer Service Issue,0.6586,United,,RodahlLL,,0, @ united On hold 2X 60 min ea .  Trying to bk a tix to Asia .  Your website  &  customer service dont want my business .  Korea Air it is . ,,2/22/2015 5:38,Hong Kong,Central Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,KOstrowka,,0, @ USAirways So far .  .  .  . my phone wait time is longer than  @ ABC Network ' s  # Oscars coverage .   # WhatCustomerService,,2/22/2015 18:28,"Raleigh, NC",Eastern Time (US & Canada),0
5.69E+17,neutral,1,,,Virgin America,,Sleubeau,,0, @ VirginAmerica Need to start flying to  @ KCIAirport  .   ・E・E・E・E・E・E・E・E・E・E・E・E・E・E・E,"[39.24087254, -94.63994975]",2/20/2015 12:08,"Kansas City, MO",Central Time (US & Canada),1
5.70E+17,positive,0.654,,,Delta,,PeterSGreenberg,,4, @ JetBlue shows us their sense of humor with these tongue - in - cheek flight etiquette videos :  ,,2/23/2015 12:05,,Alaska,1
5.70E+17,negative,1,Late Flight,0.3476,American,,JasonPeppel,,0,"・E・E @ AmericanAir :   ""n, you will end up missing your connection .  Please see our DFW agents for assistance . ・E・E Nope !  Hasn ' t taken off yet, still !    .",,2/22/2015 18:56,,,0
5.68E+17,negative,1,Customer Service Issue,1,United,,MickGriffin,,0, @ united submitted customer care form Jan 7th .  Still no response .  A little longer then 7  -  10 business days,,2/18/2015 0:49,Gdansk / Manchester,London,0
5.69E+17,neutral,0.6745,,0,United,,jackiehoglund,,0, @ united traveling with 3 young kids !  !  Chose our original flights for a reason . ,,2/21/2015 19:28,"Boston, MA",Quito,1
5.70E+17,negative,1,Cancelled Flight,1,American,,stevenmartz,,0, @ AmericanAir cannot provide us alternative flight until 36 hours Late Flightr ruining our trip !   # Cancelled Flightled  # angry  # problems  # ruined . ,,2/23/2015 5:44,,,0
5.70E+17,negative,1,Can't Tell,0.6729,United,,guichaves1989,,0, @ united never flying United again !  Worst experience ever,,2/22/2015 10:35,,Central Time (US & Canada),0
5.70E+17,positive,1,,,United,,jakepoznak,,0, @ united another awesome new plane flight 1584 and extremely nice Captain Steve Connolly . ,,2/24/2015 3:02,,Eastern Time (US & Canada),1
5.68E+17,negative,1,Customer Service Issue,1,US Airways,,PastorMRobinson,,0, @ USAirways my vacation budget was blown bc of the lack of communication from USAirways .  I will never use them again or refer anyone ! ,,2/18/2015 6:39,Lexington,Central Time (US & Canada),0
5.69E+17,neutral,0.7245,,0,Delta,,dcooode,,0, @ JetBlue Flight I want to book was  $ 320 one day ;  went to purchase next day  &  price doubled to  $ 737 .  Inquiring on chance it may go down ? ,,2/19/2015 15:33,,,1
5.68E+17,negative,1,Can't Tell,0.6632,Southwest,,jjenreich,,0, @ SouthwestAir no flights out of  # nashville today ?  Are you kidding me ?  !  ?  !  Why are other airlines flying and you are not ?  !  So frustrated !  ! ,,2/17/2015 9:28,Fort Lauderdale,Central Time (US & Canada),0
5.70E+17,negative,1,Can't Tell,0.6705,United,,AG1181,,0," @ United  -  In case you are reading this, UA230, right now, 7D .  So many oversized carryons taking up too much room .  Enforce your rules . ",,2/22/2015 13:42,"New York, NY",Eastern Time (US & Canada),0
5.68E+17,positive,0.6904,,0,United,,annemariee46,,0, @ united OMG THANK U・E・E・Eｻ・E・E・Eｻ・E・E・Eｻ,,2/18/2015 22:08,,Hawaii,1
5.70E+17,neutral,0.6696,,0,Delta,,emptynester25,,0, @ JetBlue any idea when the flight will actually take off ? ,,2/22/2015 8:18,,,1
5.70E+17,neutral,0.6423,,,Delta,,RogerSaintange,,0, @ JetBlue ok is I hope thy the Bahamas next,,2/23/2015 17:07,,Pacific Time (US & Canada),1
5.70E+17,negative,1,Can't Tell,0.6909,Southwest,,tylerhansen331,,0," @ SouthwestAir I have used you guys for most my travels, but this last experience I will never use southwest again !   # worstcustomerservice",,2/24/2015 7:47,,,0
5.68E+17,negative,0.7044,Customer Service Issue,0.7044,United,,vina_love,,0, @ united I sent you a dm hours ago,,2/19/2015 10:57,ny,Quito,0
5.70E+17,positive,0.671,,0,American,,_JamesGlenn,,0, .  @ AmericanAir  @ TyWinter it is really the small things -  - the details -  - that make an excellent experience or a really irritating one . ,"[41.97629096, -87.89888444]",2/23/2015 9:59,KFAR,Central Time (US & Canada),1
